R-1,12528412025
R-PD6,16307313032
R-1,16305615015
P-C,13818314030
PD,13701311006
R-1,13835718019
R-1,13835615052
R-PD9,12536711044
P-C,13735419014
R-1,13834510005
R-1,14031819003
R-1,13835218001
P-C,13830312021
R-1,13834214089
R-3,16203311008
R-PD6,13810512073
R-1,12533112004
R-1,13804814041
R-3,13929711004
R-PD5,12534219029
R-1,16305613014
R-1,12513411017
P-C,13713410114
R-1,13813615034
R-1,12527716039
R-1,13925611058
R-PD3,12501311048
P-C,13726416008
R-4,16207623021
R-1,13804816017
R-PD5,12534219030
R-CL,13807711018
R-1,12518812002
R-1,13925115005
R-CL,13833211014
R-1,16202517011
R-1,12528412086
R-3,13929711003
R-3,13929711002
R-1,16305616003
R-1,16203710023
R-1,13931610055
R-1,13804411009
R-PD4,12516111002
R-1,13835411066
R-1,13930711069
R-1,13928410123
R-1,13823712028
R-1,13825212019
R-PD5,16302720025
R-PD7,16306614016
P-C,13830416010
R-1,16205113023
R-3,13934810090
R-2,13921611029
R-1,16205215105
R-1,16206710013
R-PD6,16307311021
R-1,16205110027
R-1,16205114010
R-1,12518811006
R-4,16207623062
P-C,13724212003
R-PD6,12508412012
R-PD6,12528812024
R-CL,13828110003
R-1,12513411040
P-C,13820814016
R-CL,16308119015
R-PD6,16307716004
P-C,13714711127
P-C,13723711154
R-1,16206810112
R-PD3,12510116022
P-C,13735112051
R-1,13834410017
R-PD3,13810814004
R-1,16205110002
R-1,16203511008
R-1,13835718018
PD,12624512027
P-C,13726611065
R-PD6,12516821051
R-1,13807712008
R-1,13836711020
P-C,13830315038
R-PD4,13812515033
R-1,13835116020
R-1,13929112099
R-PD3,12519611031
R-1,13825813022
P-C,13713611003
P-C,13818611016
R-PD2,12504611056
R-CL,12525612024
R-1,13835113006
R-1,16204110007
R-1,13807712003
PD,13701811023
R-1,16201110042
R-1,16202115073
R-3,13936110017
R-PD7,16306712002
R-1,16205210001
R-CL,13809615001
P-C,13818415006
P-C,13713412020
R-1,16302811009
R-2,13921601011
R-CL,13809512005
R-PD4,12516217037
R-1,16207211008
R-PD3,12505310008
R-1,12528411056
R-PD3,12501312005
R-PD6,13810612051
R-PD3,12513113042
P-C,13734516033
R-1,13836711021
R-1,13825813023
R-PD3,12512211049
R-PD3,12512211048
R-PD3,12512211050
R-PD3,12512211051
R-3,13926512007
R-1,13813113023
R-1,12528411044
R-1,12528412070
R-PD4,12509810032
R-PD4,12512112029
P-C,13830416021
C-M,16203110126
R-PD6,13807617011
R-PD7,13809710018
R-1,13834314056
R-1,12528410104
R-1,16305616008
R-1,14031819018
R-1,16205113004
R-4,13935812004
R-1,13836110017
P-C,13818113062
P-C,13713614028
R-CL,13814315022
R-PD5,13816512013
R-1,16202517036
R-CL,13809611030
R-1,16202411015
R-PD5,12534216012
R-1,16203212006
R-1,13834110035
R-CL,12525814037
P-C,13724112045
R-1,16305615017
R-1,13929413021
P-C,13821419006
R-1,13804815062
P-C,13724416026
R-1,13834214087
R-1,14032710001
P-C,13724112042
R-1,13919413008
R-1,13931712005
R-4,16207623067
P-C,13713510022
P-C,13817514019
R-PD7,16306712003
R-PD3,12518713039
P-C,13726714012
R-MH,13802315043
R-1,14029211025
R-1,14030111018
R-1,16201310054
R-CL,13823716007
R-PD3,12510315033
R-1,13835812020
R-1,16302812001
P-C,13713610053
R-1,16302812013
R-CL,13808512146
R-PD9,12536211071
R-1,13813615027
R-PD5,16302718020
R-1,12518812039
R-1,16203212013
P-C,13817614011
R-PD3,12513319031
P-C,13713616032
R-CL,13808110006
P-C,13724518005
R-4,13920311015
R-1,12533114050
R-PD2,12504611067
R-1,12535213017
R-PD6,12516411040
R-PD7,16306712007
R-1,16305618013
R-PD6,12508220013
R-PD7,16306614049
R-PD3,12522210037
R-1,13834214004
R-1,16208511006
R-1,13834313012
R-3,13935510005
P-C,13818212011
R-1,13834312015
R-1,12524511058
R-3,13824216001
P-C,13817614028
R-PD5,16302710001
R-1,13835211032
R-PD7,16306712004
R-1,13814511028
R-1,12528410028
R-PD7,16306712008
R-CL,12534511021
R-1,13929812073
R-CL,16308211001
P-C,13713210041
PD,13701710007
R-1,16305614023
P-C,13817211105
R-1,13807211036
P-C,13819510029
P-C,13818710062
R-PD9,12536813012
R-1,12535213018
R-1,16205113007
R-1,14032813055
R-1,16202517032
R-1,13928511002
R-1,16202411014
R-1,13834110032
R-1,12535310067
C-1,13935814018
R-PD6,16307611075
R-1,16304210035
P-C,13818213033
R-1,13834310015
R-PD3,12524411076
T-C,12517712006
R-1,13935413079
R-1,13833113009
PD,13933309002
R-1,16308419004
R-1,13835116017
R-PD6,16205312011
R-PD3,12519511026
R-CL,13828113004
P-C,13821421017
R-2,13921610213
P-C,13725819002
C-M,16203110123
R-1,13929112162
P-C,13818513049
R-1,13926811105
R-PD6,16307718003
P-C,13818212021
R-1,13834410055
R-1,16305616010
R-1,16204311038
R-1,12528411038
R-1,13826810006
R-4,16204813021
R-PD2,12504212065
R-1,12524110009
C-M,16204707003
P-C,13820315005
P-C,13724112044
R-1,12524611017
P-C,13724310089
R-1,16202215007
R-1,13810510027
R-PD3,12513113057
R-CL,13833612017
R-1,16206810036
R-1,16202312018
R-CL,13826214007
R-1,13835113023
R-PD5,13816515014
P-C,13713614026
P-C,13820314018
R-3,13935510166
R-1,13823812006
R-1,13834520014
R-1,13804816024
R-1,16206711001
R-PD9,13920715157
R-1,13835513015
P-C,13820811020
C-2,13927810031
R-PD2,12504611073
R-1,13813113041
R-1,16203801014
P-C,13724110011
P-C,13724716102
R-1,13835116019
R-1,12535810004
R-1,13926610140
R-PD8,13828210024
R-1,16304311013
PD,12624213037
R-1,13930611031
PD,12613818043
R-PD3,12525214011
R-1,12513412005
R-1,12535510046
PD,12613614027
R-1,16202811110
R-3,13935510001
R-1,14031712036
R-PD7,16305217033
R-1,16203713002
R-1,13835116018
R-PD5,13816613070
R-1,13930319004
R-4,16204710072
P-C,13724211009
P-C,13735418006
P-C,13819212040
P-C,13714810132
P-C,13820111024
R-PD4,12516515031
P-C,13817214009
R-1,13930619031
R-PD9,12536113014
R-PD7,16306614095
PD,12624612081
R-1,16205218018
P-C,13734716021
R-PD6,16307716003
R-PD9,12536616119
R-PD4,12509810028
R-1,16304212014
R-1,16305514032
R-1,16202116043
R-1,13803210024
R-1,16302814013
R-1,12535217017
R-1,13826714002
P-C,13817614014
R-1,13825215013
R-1,13825311014
R-PD7,13831413025
R-1,12528412047
P-C,13713311016
P-C,13723711132
R-1,13804816026
R-1,13836316020
R-PD3,12526610024
R-1,14029615032
R-1,16305618008
P-C,13830312019
R-PD3,12509210027
R-1,13826810002
P-C,13713614034
R-3,16201110009
R-PD4,16305813057
R-1,16205113042
R-1,13834214090
R-PD3,12519611030
R-1,12536817023
R-1,13931311085
R-PD6,16307810025
R-1,16201812028
R-1,13930714029
P-C,13727710001
P-C,13723511162
R-1,13929111082
P-C,13819117006
R-1,16304210028
R-PD3,12510215025
P-C,13817614080
R-1,16304213015
PD,12518111021
R-CL,12527310009
P-C,13713311037
R-1,13925513006
P-C,13735317025
R-1,13807310011
R-CL,13808512126
R-1,14030213010
R-1,12533112016
P-C,13714810107
R-1,12524611016
R-CL,13826111047
R-1,16203512037
R-1,16202314005
R-PD7,13831410013
R-PD5,12513317016
R-3,13823711019
R-CL,13808213023
R-1,13833112022
P-C,13713614025
R-PD7,16306313024
R-PD5,13816512038
R-PD4,12535111053
R-1,12528412048
R-CL,16308213050
R-CL,16308310044
P-C,13714711093
R-1,13930514074
R-1,13803411011
R-1,16305617035
R-1,16206710014
R-1,13834812007
R-1,13834214101
R-PD9,12536211031
P-C,13713610047
R-4,16203314005
P-C,13818816071
R-1,13834314027
R-PD2,12526610041
P-C,13723612032
P-C,13820616027
R-1,13807310014
P-C,13713213095
R-1,13824712012
R-1,13834214084
R-PD2,12504612025
R-2,13921510251
P-C,13818612073
R-PD5,16302718003
R-1,13931710003
R-PD4,12516115024
PD,13712614048
R-1,12528411037
R-CL,13814110012
R-1,13921410024
R-1,13834613039
P-C,13727812014
R-1,12518811032
R-1,13825311013
R-PD6,16307220002
R-PD6,16307511005
P-C,13736613009
R-1,13825711001
R-1,16202411011
R-1,12528411012
R-PD7,13831419028
T-C,12521311120
R-1,12525411023
R-1,16305513038
R-PD6,16307220003
R-PD7,16305212003
R-PD4,12516213038
T-C,12521410011
R-1,16202201004
P-C,13735112008
R-4,16207623058
R-PD5,13803415016
R-1,13833510040
R-1,14029615033
R-1,13826411019
R-PD3,13810814001
R-CL,13814110004
R-MH,13802313025
R-PD6,12521510051
R-1,13833510032
R-1,12528410075
R-1,13833511025
R-1,12535510131
T-C,12517711061
P-C,13735611032
R-3,16201110012
R-1,13926415039
R-1,13804812027
C-2,13934710053
R-1,16304111029
R-1,16202411107
R-CL,13807714034
R-PD3,12518710047
R-1,12535110020
R-1,16304311019
R-1,16304311016
R-1,16304311018
R-3,13935510165
R-1,13802416035
R-1,12528411036
R-1,12536817034
P-C,13736214002
P-C,13726316003
P-C,13726316004
P-C,13726316005
PD,13701810011
R-1,13826714007
R-1,13804812020
R-1,12524110043
R-1,16304311017
PD,13712614047
P-C,13724615008
P-C,13726316007
P-C,13726316006
R-1,13929514108
R-1,14031611051
R-1,12535510054
R-1,12535216023
R-1,16205110052
R-1,16203713004
R-PD9,12536711067
R-1,13834214035
R-1,13814510050
R-CL,13810110008
R-PD3,12524512072
R-PD5,16302718013
P-C,13830315028
PD,13701111032
P-C,13817714052
R-1,12535510053
C-2,13934311104
P-C,13817614084
R-3,13936213009
P-C,13735511049
R-PD3,12505316001
R-1,12518811039
PD,13712612009
R-1,16304111010
R-PD8,16305215006
R-1,16205113048
P-C,13724310120
R-CL,14029110022
R-1,16202517014
R-1,16207515013
R-1,12535510052
P-C,13734815031
R-PD4,12516213010
R-4,13927111076
R-1,12535510048
R-1,12535510051
R-1,12535510050
R-1,12535510049
R-PD7,13809317003
R-PD3,12510617020
R-PD8,13836610030
P-C,13724513037
R-1,12518811024
R-1,12535410005
P-C,13723511102
R-PD7,13831410019
R-1,13810613027
R-1,13835615059
R-1,13930514019
PD,12613514016
R-1,16203512018
R-1,16304218008
R-1,16203511009
R-PD7,16306614060
R-1,12528410059
R-PD6,12516820035
R-1,13834616016
R-1,16205110037
R-1,16202201001
R-1,13925213069
P-C,13817612021
R-PD3,12522115013
R-1,14032411003
R-1,13836713004
R-1,12535310057
R-1,13930711090
P-C,13817810066
P-C,13818314029
P-C,13830711023
R-PD8,13803311007
P-C,13817211043
R-4,13825410010
R-1,16203710035
R-PD6,16307713053
P-C,13818113069
P-C,13821820003
R-4,13934811019
R-PD3,12522115027
R-PD5,16302718019
R-3,13936214019
R-PD8,16305214041
R-1,16304212017
R-PD3,12509312057
R-1,16203511007
R-1,16305513030
P-C,13736519033
P-C,13736519034
R-1,13804817003
R-1,16205110023
R-PD3,12522115010
P-C,13820314017
P-C,13818616001
PD,13933309018
R-PD3,12527511026
R-1,16203710015
P-C,13713410137
R-1,16308811013
R-PD3,12501410036
R-PD3,12501410035
R-1,13824310017
R-2,13921510230
P-C,13713612003
R-1,13832717009
R-1,16205210004
R-1,13835316014
R-3,14029511004
R-CL,16308110002
R-1,16202202004
P-C,13817512096
R-1,12518812015
R-1,12518812003
R-4,16207623070
R-MH,13802313010
R-1,13925213049
P-C,13735112067
R-1,13813113056
PD,12624612012
R-1,16205218017
R-PD6,12508418037
R-1,16207210019
R-1,12535310104
R-PD5,13816513064
R-PD5,12533615011
P-C,13817614038
P-C,13818312006
R-1,13825813026
R-PD3,12535713007
T-C,12518712080
R-4,16204811030
PD,12613818002
R-PD3,12527511013
P-C,13818612008
P-C,13817614093
P-C,13818612006
R-4,13812811015
R-4,13812811010
P-C,13726815004
R-1,16305513004
PD,13933309001
R-1,14030112001
R-1,13834516004
P-C,13818212034
R-1,12524610008
P-C,13817614089
P-C,13817512009
PD,13712614046
R-1,13803210020
R-1,13935510114
R-1,16203810007
R-1,16304218021
R-1,13827614032
R-PD7,16306614002
R-1,12518810026
P-C,13817312020
R-1,12528410056
R-PD7,13831420012
R-4,13812811014
PD,13701211023
P-C,13736519035
R-4,16203313008
R-1,16304614014
R-PD7,13831420011
P-C,13818317001
R-1,12528410055
R-1,12535310048
P-C,13817614054
R-PD6,13810511047
P-C,13724110014
R-1,16304215023
R-4,13812811013
R-PD5,12533512010
R-4,16203313009
R-4,16203313010
R-PD6,12516416026
PD,13701313034
R-1,12528410054
R-1,12528410042
R-1,12528410039
R-1,12528410040
R-PD4,16305813008
R-CL,13802211009
R-3,16201110046
R-1,13836711019
R-CL,13814211101
P-C,13727812031
R-1,13833113010
R-PD3,12526512015
P-C,13817810037
PD,13933309011
PD,12613818028
R-1,12528411034
R-1,16206710001
P-C,13821317030
R-1,14032312049
R-1,16304210033
R-1,16204311047
R-1,13825212030
R-1,13823812036
P-C,13735319030
R-PD3,12501311028
R-1,12528410020
R-1,12535310047
R-4,13812811002
R-CL,13823117020
R-4,16203313015
R-4,16203313016
R-3,13823710037
R-PD6,16307311035
R-PD5,13816512039
R-4,16203313017
R-1,13835812022
P-C,13820616005
R-1,13824712014
P-C,13713213003
R-1,12533110017
R-PD3,12501311029
PD,13933309015
P-C,13818410031
PD,12613818026
PD,13933309016
R-4,13812811021
R-1,16202411105
R-1,13828612019
P-C,13735611001
P-C,13734815036
R-1,13813614012
P-C,13724414034
P-C,13830315041
R-PD3,12501311061
R-1,13835218014
R-1,16302716001
R-1,16305514035
R-PD6,16307311007
R-1,16304614015
PD,13933309017
R-1,12535310080
PD,12613818027
R-1,12535310046
R-1,13834211010
R-1,16304212001
P-C,13817810071
R-PD3,12526812020
P-C,13817211071
R-PD4,12516213002
T-C,12521412039
R-1,13835218011
R-1,13835218015
R-1,13835218012
R-1,13835218016
R-1,13835218013
P-C,13820314003
R-1,13826810005
P-C,13818317017
P-C,13713213016
P-C,13713213012
R-PD3,12526610069
R-4,13812811020
R-1,12535310045
R-4,13812811004
R-PD4,12516217038
R-1,13929112195
R-CL,13823117022
P-C,13735112014
R-1,16203113002
R-PD6,16307611002
R-PD7,16306313023
R-1,16304614016
R-1,13807713008
R-1,12528410018
P-C,13819719005
R-1,12535310079
R-1,13835218023
R-4,13812811005
R-4,13812811019
R-1,12535310044
R-1,12533110015
R-1,12535510132
R-PD3,12510116003
R-PD3,12510116004
R-PD3,12501311027
R-PD7,16306614005
R-1,12528411057
R-1,12528410019
R-1,12535310111
P-C,13817614097
R-1,12535310110
R-PD3,12501311031
R-PD5,13803314025
R-PD3,12509310009
R-1,12535310114
R-1,12535310039
PD,12613818055
R-1,14029615030
R-PD3,12526611061
R-1,12524110011
R-PD5,13816215043
P-C,13735321008
R-PD3,12501310061
R-1,16203710034
R-1,13925611043
R-PD3,12524412010
R-PD3,12501311059
R-PD7,16306410001
R-1,16304614017
R-1,13930510010
R-1,12535310109
R-4,13812811018
R-PD5,16302717012
P-C,13817211094
P-C,13817614076
PD,13701215007
P-C,13726611030
R-1,13930514027
R-3,13929711017
R-1,13823818062
R-1,13834214102
R-PD3,12526611059
R-1,13929413020
P-C,13735112074
R-PD3,12526511040
R-1,13823811016
R-1,16202411060
P-C,13818511030
R-1,12535310108
R-1,12535310107
P-C,13714810106
R-1,16305514010
P-C,13724714024
R-1,16203710013
R-CL,13827513018
P-C,13820315018
R-1,16202311022
R-PD7,16306614004
R-PD5,12533512001
R-PD7,16306614003
R-1,13807713012
R-1,16207516011
P-C,13725820015
P-C,13818511032
P-C,13818710032
R-1,12535310106
P-C,13734812025
R-PD5,16302719035
R-1,13825216005
R-1,13935412025
R-1,13925515011
R-1,13832717013
PD,13933403005
R-PD9,12536716012
R-PD3,12526611058
R-PD3,12526611063
R-1,16305617037
R-4,16207623028
T-C,12518813074
R-PD5,13816111029
R-1,13930611032
P-C,16403112059
R-PD3,12509310045
R-PD9,12536716013
P-C,13723811064
PD,12624612060
R-1,13935717015
R-1,14030113035
R-PD3,12526512014
R-1,13807713011
R-PD4,12508713057
P-C,13818212031
C-1,13936213016
R-1,12535310105
R-4,13812811016
R-1,14032611066
R-1,13919213037
R-1,13834613040
R-1,12535310101
R-1,16304210034
R-PD3,12509611002
R-1,13836407020
PD,12624114022
P-C,13818513043
R-1,13836711018
R-PD6,16307813083
R-PD3,12510213017
R-1,16302815023
R-1,16208112003
R-1,16205110038
P-C,13820315006
R-PD5,13816515029
R-PD7,16306614034
R-CL,13919315010
R-1,13812310080
P-C,13818113021
R-1,13812310079
R-PD6,12516316009
R-PD5,16302717016
R-1,16205110053
R-1,12536817018
P-C,13817612062
R-1,13812310040
P-C,13817113017
P-C,13724717053
R-PD2,12504212081
R-CL,13826215098
R-1,16305610009
P-C,13726611025
PD,13712813041
P-C,13724515039
R-PD9,12536310017
P-C,13723711076
R-1,12536816019
R-PD3,12509313005
R-1,13926810062
R-PD4,12516217025
P-C,13817110002
R-1,16203717005
R-3,13935612034
R-MH,13802410028
R-1,16305221014
R-3,13936110013
R-PD6,12521511015
R-1,13930716018
P-C,13727812015
R-1,13835112026
R-PD9,12536111035
R-1,13803210009
P-R,16202517019
P-C,13821823028
P-C,13818611041
P-C,13735219002
P-C,13726318003
R-1,12535310051
P-C,13726318004
R-1,16205110008
R-PD3,12513319017
R-1,16205210024
R-3,16201110019
R-PD3,12524512071
R-4,16207623042
P-C,13714810120
P-C,13820817011
PD,13712614042
R-1,14031712004
R-PD7,16306313013
R-PD6,16307611057
PD,13712614026
R-1,13929611146
R-1,12518810025
R-PD3,12526512026
R-3,13936116009
R-1,16202312019
P-C,13713510013
R-PD6,12516315048
R-1,13824812020
P-C,13713714048
R-PD3,12526610059
R-PD5,13816515017
R-1,12527710033
R-PD5,13816512035
R-4,13825410014
R-PD3,12509312058
R-4,13920311029
P-C,13817614079
R-1,13802511070
C-1,16203801112
R-1,16205113016
R-PD3,12510113045
PD,12624516046
R-4,16207623049
P-C,13819219022
R-4,13935813010
R-1,12535211015
R-MH,13802412001
P-C,13713214001
P-C,13735314008
P-C,13735712038
T-C,12518813078
R-4,16204811033
R-PD7,16306318032
R-3,13936213011
P-C,13726318014
R-PD6,16307312031
R-2,13921510301
R-1,12518810004
R-PD6,12516715019
R-PD3,12525213045
R-PD3,12513414017
R-PD2,12504214028
PD,12613818056
R-PD6,16307714003
R-PD7,16305113016
P-C,13735415008
R-CL,13827812008
R-1,16205310019
P-C,13817811054
T-C,12518712083
P-C,13713410086
P-C,13818212008
R-1,16205114001
R-PD2,12504214015
R-PD2,12504214016
R-PD2,12504214051
R-PD2,12504214049
R-PD2,12504214055
R-PD2,12504214053
R-PD2,12504212089
R-PD2,12504212094
P-C,13818314087
R-1,13825814029
R-PD3,12501310065
PD,13712612048
P-C,13735712048
M,16204404009
P-C,13726318006
P-C,13727711001
P-C,13736111126
P-C,13724414042
R-PD8,16305214026
R-PD7,13831410010
R-1,13832717001
R-PD3,12524411032
R-1,14029712021
R-PD5,12525112028
R-1,16304111013
R-PD2,12504214014
R-PD2,12504214002
P-C,13818113015
P-C,13817612010
R-PD3,12501310064
R-1,16202810018
R-1,13919215096
R-1,14030112061
R-PD5,13816715038
R-1,12535310054
R-PD2,12504214052
R-PD2,12504214075
R-PD2,12504212087
R-PD2,12504212091
R-PD2,12504212088
R-PD2,12504212079
R-PD2,12504212002
R-1,16305614003
P-C,13713212057
P-C,13726318007
R-PD3,12524411060
R-1,12518812038
R-1,13812310039
P-C,13723812003
R-PD5,13816513054
R-PD2,12504212090
R-PD2,12504212078
R-PD2,12504214012
R-1,12525411001
P-C,13726519026
R-1,16201313011
R-1,16201210072
R-PD15,16304118008
P-C,13726318010
R-PD5,13816311019
R-1,13919215074
R-PD7,16305217042
P-C,13818513037
P-C,13724518006
P-C,13817712001
R-1,12524511018
R-3,13835413001
R-1,13931410013
R-PD2,12504212073
P-C,13713610041
R-PD2,12504212074
R-PD3,12501310067
R-PD3,12501310066
R-1,13925611041
R-PD5,13816515063
R-1,16205218016
R-PD7,16305112026
P-C,13735712039
R-1,16205218027
R-PD6,13826310021
R-4,13825410015
P-C,13820711018
R-1,12528411032
P-C,13726316011
R-1,16203511005
R-4,13825410009
P-C,13817210026
T-C,12521412026
R-PD2,12504212080
P-C,13820511005
R-1,12528411033
R-1,12535510034
R-1,12518812007
R-PD6,12516821031
R-CL,12517528008
R-CL,12525610002
R-CL,12517114020
R-PD7,16306614090
R-3,13926513004
R-1,16202213033
R-PD3,12501311015
R-1,16202514014
P-C,13713311114
P-C,13821316013
R-1,13834410039
R-1,12533112019
R-1,16304614023
R-1,13929214023
P-C,13818211003
R-1,16305618007
C-2,13934710052
R-1,16203512019
P-C,13727710006
R-PD7,16306614020
R-PD3,12501310063
R-4,13825410011
R-4,16207623026
R-4,16207623025
P-C,13830312015
R-1,13827614016
R-1,13836201010
P-C,13724413035
R-1,16308818025
R-1,13835217013
R-PD2,12504214079
R-1,13826811036
R-PD7,16306712012
R-PD3,12505313062
R-PD7,16306110060
C-1,14032401014
R-1,13930711030
R-PD7,12513715020
R-1,13825310005
P-C,13713311042
R-PD7,13809123005
R-1,13835217012
R-1,13835217008
R-1,13835217010
R-4,16207623071
R-1,16207202001
PD,13701215010
R-1,13826618018
R-PD5,16302719010
R-1,16203716002
R-PD4,16305813051
R-PD6,13810511019
R-1,13835217009
R-1,13930711078
R-PD5,13816412002
R-PD6,16307216104
R-PD8,13809415008
R-1,13926415009
R-PD3,12509312059
R-CL,12525812068
R-1,13836711039
P-C,13726514011
R-1,13835115004
P-C,13726315033
R-4,16203314003
R-1,13832711005
R-1,12533110031
R-1,13835220001
R-PD7,16306614038
P-R,16202210019
R-PD3,12501310001
R-1,13932514022
R-1,13835513016
R-1,13835217007
R-PD6,12516510003
R-1,16205113032
R-1,12524110035
R-PD3,12510215012
P-C,13819514019
R-1,12535310058
R-1,16202116015
P-C,13818113004
R-1,16206812055
P-C,13724414014
C-2,13934111063
R-1,13835220011
R-1,13834411010
P-C,13713410103
P-C,13818611064
R-1,13824810006
R-PD7,13831419043
R-1,13835812050
R-1,13835211022
R-PD2,12504214021
R-1,13932514023
R-1,12528411031
R-1,16304213026
P-C,13817211073
P-C,13725413007
R-PD4,16305813020
R-4,16207623016
P-C,13713813033
R-1,16202514017
R-1,12536817024
R-1,13804815035
R-PD7,13809111036
R-1,16308818020
R-PD11,13802110129
R-1,16305617034
R-1,13832718001
P-C,13818612029
P-C,13817810023
R-1,13826811110
R-PD3,12501310062
R-1,13932514024
R-PD5,13816213052
R-PD2,12504214020
R-1,12535510175
P-C,13735321025
R-PD3,12525211042
R-PD6,12516413013
R-1,12527814011
R-1,13834110024
R-1,13835110027
P-C,13713311111
P-C,13819315030
R-4,13935813014
P-C,13819219011
P-C,13817110014
P-C,13726519009
R-PD9,12536113031
R-1,16202312039
R-CL,16308212034
R-PD3,12510716013
P-C,13818314035
R-1,16302814001
P-C,13724515013
R-1,13826615055
R-PD7,16305217024
R-1,16304215016
R-1,13823412054
P-C,13820112022
R-1,13825112017
R-PD7,16305112032
R-1,13834812014
R-1,16206812059
R-PD3,12510716017
R-PD7,16305217026
R-1,13836403011
R-1,16202314015
P-C,13817810038
R-1,12526810021
P-C,13725819028
R-1,12535215023
P-C,13723611050
P-C,13735512054
R-1,16304111016
R-1,13836713043
R-CL,13827218001
PD,13701711040
P-C,13821310052
R-1,12535211013
R-1,16205215104
R-2,13921610138
R-1,13834414009
R-1,16205218033
P-C,13818411017
R-1,13932514017
P-C,13817418001
R-PD6,12516821050
R-PD3,12509313035
R-1,16203315026
R-1,16203512044
P-C,13726413014
R-PD3,12509311045
R-PD3,12509313031
R-1,16206312019
R-MH,13802316007
P-C,13735711016
R-PD6,16307312043
R-PD5,13816512009
R-1,13932514018
R-1,12525412013
R-1,16308818034
R-1,13814710047
R-1,12533110012
R-1,13929812070
R-1,13812418006
R-PD9,12536513027
R-1,13929211136
P-C,13830711022
R-4,16207623080
R-CL,13808512136
P-C,13817614057
PD,13701711005
R-1,14030213041
R-PD7,16306411013
R-PD3,12510213014
R-1,16202411061
R-1,14031712038
R-1,16205310070
P-C,13713411042
R-3,13936110018
C-1,16308101016
R-1,12518810016
R-1,13932514019
R-1,13834520003
P-C,13734512022
P-C,13818415034
P-C,13723611074
R-1,16305514022
R-1,16302815019
R-CL,13827218002
R-1,13835718014
R-1,16204310028
R-PD2,12504612073
P-C,16403112095
P-C,13820520080
R-PD6,16307512003
R-CL,13826211010
P-C,13830315045
R-CL,13814314004
R-1,16207515005
P-C,13818710061
R-PD9,12536616098
R-1,12524110010
R-CL,13828110013
R-PD3,12501413013
R-CL,14031512029
P-C,13819218032
R-PD3,12526511045
R-2,14030513004
R-PD5,13816214019
P-R,16203612019
R-PD5,12533615022
P-C,13820415009
R-PD3,12512210068
R-1,13930611030
P-C,13727710005
R-PD3,12510615002
R-PD6,14029312001
R-1,14031310012
R-1,13834314034
R-1,13835718044
R-1,13930711037
R-PD6,16307714011
R-1,12528817011
R-PD4,12519514025
R-3,13936213004
R-PD3,12512211010
R-PD8,13828210013
R-1,13835316023
R-PD3,12509310013
R-4,16207623083
R-PD7,16306614037
R-1,16205210017
P-C,13723511148
R-PD7,16306614035
P-C,13713813073
P-C,13734512028
R-3,13936110014
R-PD3,12510818003
R-PD3,12512211059
P-C,13713511049
R-1,12535510057
R-3,16302112008
R-1,13804812017
R-1,16304210032
R-1,13823714008
R-1,13919610010
R-1,13931410091
R-PD3,12512211057
R-1,14032311001
R-1,13814811040
R-PD6,16307712045
R-1,14029710010
P-C,13727811008
R-1,16202116016
PD,13933403003
R-1,13810510004
P-C,13714711060
R-1,13814711054
R-1,14030210029
P-C,13713213025
P-C,13817211037
R-PD7,16305210019
R-PD5,12534220020
R-1,16302412025
R-1,16305610001
R-4,13935812017
R-1,13926710030
P-C,13724512001
R-PD2,12504612051
P-C,13735112022
R-1,16302720023
R-PD7,16306318012
PD,12518111045
P-C,13713314002
R-3,13926513008
R-1,16207210113
R-PD2,12504612002
R-PD6,16307111056
P-C,13818510041
P-R,13934810056
PD,12613818006
R-PD7,13831611014
R-PD7,12512512028
P-C,13713712073
P-C,13817110016
R-1,13835615061
P-C,13713314006
P-C,13713314003
P-C,13817113014
R-PD6,16307311051
R-1,13834214072
R-1,13834521006
R-1,16202710009
P-C,16403112058
R-PD6,16307712014
P-C,13713410019
R-MH,13802316002
P-C,13818211049
R-PD3,12512210026
PD,12624512032
R-PD3,12512210056
R-1,16202216007
R-PD3,12526610046
R-PD3,12526610047
R-PD3,12526610049
R-PD3,12526610054
P-C,13818110065
R-1,13834519003
R-PD3,12510513003
P-C,13817211039
R-PD4,12516115062
R-1,14031712032
R-1,13812412037
R-PD4,12516112003
R-PD4,12516115004
R-4,13935812006
P-C,13818816012
R-1,13926415010
R-1,12533113021
R-1,13919313059
R-PD3,12526610050
R-PD3,12526610055
R-PD3,12526610048
R-3,14031602008
R-1,13834518001
R-1,14029710027
C-1,13934810101
R-1,13825415060
PD,13701714021
R-CL,13834615005
R-1,13928606003
R-1,14030110008
R-PD5,12534217006
R-1,13827611033
R-PD2,12504214060
R-1,13834514011
P-C,13818211006
R-1,16203710014
R-PD6,16307411043
M,16204404014
P-C,13821813009
R-1,12536816013
R-PD3,12526511041
P-C,13830617009
P-C,13726316012
R-PD3,12510714014
R-1,12535510104
C-1,16203413021
PD,12518210078
R-1,16202312032
R-1,12524511027
P-C,13830416040
R-PD3,12513116008
R-PD3,12512210055
R-1,16202213017
R-1,14032310119
P-C,13713311046
R-1,14030213100
R-1,13832613021
R-1,16202614069
R-PD3,12510714015
R-1,16203710029
R-PD3,12526610060
P-C,13817211097
P-C,13818612032
R-1,13825813019
PD,13712711018
P-C,13735717003
R-4,13935812009
R-1,12536817001
